id,label,id_prop_instance_of
id_creator_1107,"McLachlan, M. S.",id_base_creator;id_base_author
id_creator_1108,"Blanford, G. J.",id_base_creator;id_base_author
id_creator_1109,"Delogu, G.",id_base_creator;id_base_author
id_creator_1110,"Donner, R.",id_base_creator;id_base_author
id_creator_1111,"Murakami, S.",id_base_creator;id_base_author
id_creator_1112,"Pfeiffer, F.",id_base_creator;id_base_author
id_creator_1113,"Prufer, K. M.",id_base_creator;id_base_author
id_creator_1114,"von Storch,  J.-S.",id_base_creator;id_base_author
id_creator_1115,"Chernokulsky, A. V.",id_base_creator;id_base_author
id_creator_1116,"Travasso, M.",id_base_creator;id_base_author
id_creator_1117,"Hadir, S.",id_base_creator;id_base_author
id_creator_1118,"Schümann, K.",id_base_creator;id_base_author
id_creator_1119,"Luna, L.",id_base_creator;id_base_author
id_creator_1120,"Wieler, U.",id_base_creator;id_base_author
id_creator_1121,"Lienenkamp, R.",id_base_creator;id_base_author
id_creator_1122,"Jenne, R.",id_base_creator;id_base_author
id_creator_11290,"Beniston, M.",id_base_creator;id_base_author;id_base_editor
id_creator_1124,"Roth, K.",id_base_creator;id_base_author
id_creator_1125,"Francis, J.",id_base_creator;id_base_author
id_creator_1126,"Weddige, U.",id_base_creator;id_base_author
id_creator_1127,"Wang, L.",id_base_creator;id_base_author
id_creator_1128,"Henze, A.",id_base_creator;id_base_author
id_creator_1129,"Brubaker, L.B.",id_base_creator;id_base_author
id_creator_1130,"Caldeira, Ken",id_base_creator;id_base_author
id_creator_1131,"Erdei, B.",id_base_creator;id_base_author
id_creator_11296,"Müller, M.",id_base_creator;id_base_author;id_base_editor
id_creator_1133,"Scheelbeek, P.",id_base_creator;id_base_author
id_creator_1134,"Kulessa, M.E.",id_base_creator;id_base_author
id_creator_1135,"Pröbstl-Haider, U.",id_base_creator;id_base_author
id_creator_1136,"Peltier, W. R.",id_base_creator;id_base_author
id_creator_1137,"Hallegatte, S.",id_base_creator;id_base_author
id_creator_1138,"Gonçalves de Azevedo,  J. R.",id_base_creator;id_base_author
id_creator_1139,"Khairulin, M.",id_base_creator;id_base_author
id_creator_1140,"Lemoine, Y.",id_base_creator;id_base_author
id_creator_11303,"Heimann, M.",id_base_creator;id_base_author;id_base_editor
id_creator_1142,"McFadden, L..",id_base_creator;id_base_author
id_creator_1143,"Romanovskaya, A.",id_base_creator;id_base_author
id_creator_1144,"Conijn, S. J.",id_base_creator;id_base_author
id_creator_1145,"Korup, O.",id_base_creator;id_base_author
id_creator_1146,"Maule, C. F.",id_base_creator;id_base_author
id_creator_1147,"Matthias, A.",id_base_creator;id_base_author
id_creator_1148,"Schloss, A.",id_base_creator;id_base_author
id_creator_1149,"Parnell, A. C.",id_base_creator;id_base_author
id_creator_11314,"Shanda, X.",id_base_creator;id_base_author;id_base_editor
id_creator_1151,"Fastook, J.",id_base_creator;id_base_author
id_creator_1152,"Butterbach-Bahl, K.",id_base_creator;id_base_author
id_creator_1153,"Balasis, G.",id_base_creator;id_base_author
id_creator_1154,"Sutera, A.",id_base_creator;id_base_author
id_creator_1155,"Carter, T.",id_base_creator;id_base_author
id_creator_1156,"Hardy, T.B.",id_base_creator;id_base_author
id_creator_1157,"Dufrêne, E.",id_base_creator;id_base_author
id_creator_1158,"Hutjes, R. W. A.",id_base_creator;id_base_author
id_creator_1159,"Ölund, M.",id_base_creator;id_base_author
id_creator_1160,"Vikhamar Schuler,  D.",id_base_creator;id_base_author
id_creator_1161,"Yakir, D.",id_base_creator;id_base_author
id_creator_1162,"Koseska, A.",id_base_creator;id_base_author
id_creator_11324,"Ignar, S.",id_base_creator;id_base_author;id_base_editor
id_creator_1164,"Rauner, S.",id_base_creator;id_base_author
id_creator_1165,"Kantelhardt, J. W.",id_base_creator;id_base_author
id_creator_1166,"Leeuwen, T. T. van",id_base_creator;id_base_author
id_creator_1167,"Holland, P. R.",id_base_creator;id_base_author
id_creator_1168,"Bauer, E.",id_base_creator;id_base_author
id_creator_1169,"Sellar, A. A.",id_base_creator;id_base_author
id_creator_1170,"Cantu Ros,  A. G.",id_base_creator;id_base_author
id_creator_1171,"Hofmann, M.",id_base_creator;id_base_author
id_creator_1172,"Fitzharris, B.",id_base_creator;id_base_author
id_creator_1173,"Lorenz, A.",id_base_creator;id_base_author
id_creator_1174,"Woodward, F. I.",id_base_creator;id_base_author
id_creator_1175,"Blücher, F. von",id_base_creator;id_base_author
id_creator_1176,"Stolbova, V.",id_base_creator;id_base_author
id_creator_1177,"McIntyre, S.",id_base_creator;id_base_author
id_creator_1178,"Sakurai, G.",id_base_creator;id_base_author
id_creator_1179,"Walz, S.",id_base_creator;id_base_author
id_creator_1180,"Kissling, W. D.",id_base_creator;id_base_author
id_creator_1181,"Pfeiffer, E.",id_base_creator;id_base_author
id_creator_1182,"Pielke, R. Jr.",id_base_creator;id_base_author
id_creator_1183,"Jolly, A.",id_base_creator;id_base_author
id_creator_1184,"Tuenter, E.",id_base_creator;id_base_author
id_creator_1185,"Senthilkumar, D.V.",id_base_creator;id_base_author
id_creator_1186,"Bradshaw, A.",id_base_creator;id_base_author
id_creator_1187,"Newsom, L.",id_base_creator;id_base_author
id_creator_1188,"Ionescu, Cezar",id_base_creator;id_base_author
id_creator_1189,"Milà i Canals,  L.",id_base_creator;id_base_author
id_creator_1190,"Lauf, S.",id_base_creator;id_base_author
id_creator_1191,"Roujean, J.-L.",id_base_creator;id_base_author
id_creator_1192,"Körtzinger, A. Mintrop",id_base_creator;id_base_author
id_creator_1193,"Harpke, A.",id_base_creator;id_base_author
id_creator_1194,"Szwed, M.",id_base_creator;id_base_author
id_creator_1195,"Basavaiah, N.",id_base_creator;id_base_author
id_creator_1196,"Lucas, H.",id_base_creator;id_base_author
id_creator_1197,"Kagawa, S.",id_base_creator;id_base_author
id_creator_1198,"Pinter, P.J.",id_base_creator;id_base_author
id_creator_1199,"Cysarz, D.",id_base_creator;id_base_author
id_creator_1200,"Mukhin, D.",id_base_creator;id_base_author
id_creator_1201,"Dorrough, J.",id_base_creator;id_base_author
id_creator_1202,"Bogachev, M. I.",id_base_creator;id_base_author
id_creator_1203,"Dransch, D.",id_base_creator;id_base_author
id_creator_1204,"House, J. I.",id_base_creator;id_base_author
id_creator_1205,"Eroglu, Deniz",id_base_creator;id_base_author
id_creator_1206,"Szogs, S.",id_base_creator;id_base_author
id_creator_1207,"Shkaruba, A.",id_base_creator;id_base_author
id_creator_1208,"Paruelo, J.",id_base_creator;id_base_author
id_creator_1209,"Walker, P.",id_base_creator;id_base_author
id_creator_1210,"Herold, N.",id_base_creator;id_base_author
id_creator_1211,"Lischeid, G.",id_base_creator;id_base_author
id_creator_1212,"Djurdjević, V.",id_base_creator;id_base_author
id_creator_1213,"Pardowitz, T.",id_base_creator;id_base_author
id_creator_1214,"Schwanitz, V. J.",id_base_creator;id_base_author
id_creator_1215,"Kule, L.",id_base_creator;id_base_author
id_creator_1216,"Abaach, H.",id_base_creator;id_base_author
id_creator_1217,"Rafaj, P.",id_base_creator;id_base_author
id_creator_1218,"Schubert, M.",id_base_creator;id_base_author
id_creator_1219,"Klï¿½cking, B.",id_base_creator;id_base_author
id_creator_1220,"Lobell, D. B.",id_base_creator;id_base_author
id_creator_1221,"Bamber, J. L.",id_base_creator;id_base_author
id_creator_1222,"Wallace, D. W. R.",id_base_creator;id_base_author
id_creator_1223,"Knies, G.",id_base_creator;id_base_author
id_creator_1224,"Knoche, R.",id_base_creator;id_base_author
id_creator_1225,"Tänzler, D.",id_base_creator;id_base_author
id_creator_1226,"Sánchez, G.",id_base_creator;id_base_author
id_creator_1227,"Wu, Yu.",id_base_creator;id_base_author
id_creator_1228,"Rondinini, C.",id_base_creator;id_base_author
id_creator_1229,"Bartlein, P.",id_base_creator;id_base_author
id_creator_1230,"Vermeire, Theo",id_base_creator;id_base_author
id_creator_1231,"von Witzke,  H.",id_base_creator;id_base_author
id_creator_1232,"Sokona, Y",id_base_creator;id_base_author
id_creator_1233,"Kropp, Jürgen",id_base_creator;id_base_author
id_creator_1234,"Zimmer, W.",id_base_creator;id_base_author
id_creator_11385,"Lenzen, M.",id_base_creator;id_base_author;id_base_editor
id_creator_11386,"Claussen, M.",id_base_creator;id_base_author;id_base_editor
id_creator_1237,"Foley, J. A.",id_base_creator;id_base_author
id_creator_1238,"Nie, G.Y.",id_base_creator;id_base_author
id_creator_1239,"Albrecht, T.",id_base_creator;id_base_author
id_creator_1240,"Khan, V.",id_base_creator;id_base_author
id_creator_11388,"Kaya, Y.",id_base_creator;id_base_author;id_base_editor
id_creator_1242,"Shiklomanov, I.A.",id_base_creator;id_base_author
id_creator_11389,"Kundzewicz, Z.",id_base_creator;id_base_author;id_base_editor
id_creator_11390,"Ulbrich, U.",id_base_creator;id_base_author;id_base_editor
id_creator_1245,"King, D.A.",id_base_creator;id_base_author
id_creator_1246,"Leip, A.",id_base_creator;id_base_author
id_creator_1247,"V., Mitra",id_base_creator;id_base_author
id_creator_11396,"Svirejeva-Hopkins, A.",id_base_creator;id_base_author;id_base_editor
id_creator_1249,"Knoblauch, S.",id_base_creator;id_base_author
id_creator_1250,"Willmott, A. J.",id_base_creator;id_base_author
id_creator_1251,"Dysarz, T.",id_base_creator;id_base_author
id_creator_1252,"Landry, J.",id_base_creator;id_base_author
id_creator_1253,"Frasca, M.",id_base_creator;id_base_author
id_creator_11404,"McDonnell, J.J.",id_base_creator;id_base_author;id_base_editor
id_creator_1255,"De Deurwaerder,  H.",id_base_creator;id_base_author
id_creator_1256,"Guisset, J. L.",id_base_creator;id_base_author
id_creator_1257,"Nunn, P. D.",id_base_creator;id_base_author
id_creator_1258,"Horn, R.",id_base_creator;id_base_author
id_creator_1259,"Hans Joachim,  Schellnhuber",id_base_creator;id_base_author
id_creator_1260,"Lekscha, J.",id_base_creator;id_base_author
id_creator_1261,"Wreford, A.",id_base_creator;id_base_author
id_creator_11413,"Tàbara, J. D.",id_base_creator;id_base_author;id_base_editor
id_creator_1263,"Van Niekerk,  K.",id_base_creator;id_base_author
id_creator_1264,"Shah, N.",id_base_creator;id_base_author
id_creator_1265,"Schmelzer, M.",id_base_creator;id_base_author
id_creator_11416,"Klemmer, P.",id_base_creator;id_base_author;id_base_editor
id_creator_1267,"Whiteman, G.",id_base_creator;id_base_author
id_creator_1268,"Stenek, V.",id_base_creator;id_base_author
id_creator_1269,"Ciais, P.",id_base_creator;id_base_author
id_creator_1270,"Hartmann, H.",id_base_creator;id_base_author
id_creator_1271,"Lasslop, G.",id_base_creator;id_base_author
id_creator_1272,"Cornell, S.E.",id_base_creator;id_base_author
id_creator_1273,"Gain, A. K.",id_base_creator;id_base_author
id_creator_1274,"Bopp, L. P.",id_base_creator;id_base_author
id_creator_1275,"Leng, G.",id_base_creator;id_base_author
id_creator_1276,"Nakagawa, T.",id_base_creator;id_base_author
id_creator_1277,"Kastrup, Ulrike",id_base_creator;id_base_author
id_creator_1278,"Humpert, S.",id_base_creator;id_base_author
id_creator_1279,"Calvin, K. V.",id_base_creator;id_base_author
id_creator_1280,"Robinson, Alexander",id_base_creator;id_base_author
id_creator_1281,"Bornhorst, B.",id_base_creator;id_base_author
id_creator_1282,"Dieperink, C.",id_base_creator;id_base_author
id_creator_11425,"Kapitaniak, T.",id_base_creator;id_base_author;id_base_editor
id_creator_1284,"Jaeger, C.",id_base_creator;id_base_author
id_creator_1285,"Zhang, Malu",id_base_creator;id_base_author
id_creator_1286,"Józefczyk, D.",id_base_creator;id_base_author
id_creator_1287,"Jung, T.",id_base_creator;id_base_author
id_creator_1288,"Marschner, P.",id_base_creator;id_base_author
id_creator_1289,"Dyke, J. G.",id_base_creator;id_base_author
id_creator_1290,"Morrow, E. D.",id_base_creator;id_base_author
id_creator_1291,"Pisias, N. G.",id_base_creator;id_base_author
id_creator_1292,"Conestabile, M.",id_base_creator;id_base_author
id_creator_1293,"Schrag, D. P.",id_base_creator;id_base_author
id_creator_1294,"Lah, O.",id_base_creator;id_base_author
id_creator_1295,"Freeman, M.",id_base_creator;id_base_author
id_creator_1296,"Sanchez Goñi,  M. F.",id_base_creator;id_base_author
id_creator_1297,"Kupers, R.",id_base_creator;id_base_author
id_creator_11432,"Burton, I.",id_base_creator;id_base_author;id_base_editor
id_creator_1299,"Roming, N.",id_base_creator;id_base_author
id_creator_1300,"Schlosser, A.",id_base_creator;id_base_author
id_creator_1301,"Cuaresma, J. C.",id_base_creator;id_base_author
id_creator_1302,"Devan, C.",id_base_creator;id_base_author
id_creator_1303,"Weiß, T.",id_base_creator;id_base_author
id_creator_1304,"Sherwood, S.",id_base_creator;id_base_author
id_creator_1305,"Maycock, A. C.",id_base_creator;id_base_author
id_creator_1306,"Hui, S.",id_base_creator;id_base_author
id_creator_1307,"Goemann, H.",id_base_creator;id_base_author
id_creator_1308,"Barbeito, I.",id_base_creator;id_base_author
id_creator_1309,"Seifert, T.",id_base_creator;id_base_author
id_creator_1310,"von Grafenstein,  U.",id_base_creator;id_base_author
id_creator_1311,"Scott, Kulp",id_base_creator;id_base_author
id_creator_1312,"Gossum, P. Van",id_base_creator;id_base_author
id_creator_1313,"König, H.",id_base_creator;id_base_author
id_creator_1314,"Scherzer, J.",id_base_creator;id_base_author
id_creator_1315,"Keane, R.",id_base_creator;id_base_author
id_creator_1316,"Gleick, P.",id_base_creator;id_base_author
id_creator_1317,"Vionnet, S.",id_base_creator;id_base_author
id_creator_1318,"Langlais, R.",id_base_creator;id_base_author
id_creator_1319,"Maisongrande, P.",id_base_creator;id_base_author
id_creator_1320,"Ehlers, B.",id_base_creator;id_base_author
id_creator_1321,"Turvey, M. T.",id_base_creator;id_base_author
id_creator_1322,"Matthäus, E.",id_base_creator;id_base_author
id_creator_1323,"Baptista, M. S.",id_base_creator;id_base_author
id_creator_1324,"LÃ¼ken, B. M.",id_base_creator;id_base_author
id_creator_1325,"Ly, Mouhamed",id_base_creator;id_base_author
id_creator_1326,"Şen, Z.",id_base_creator;id_base_author
id_creator_1327,"Bußkamp, J.",id_base_creator;id_base_author
id_creator_1328,"Bustamante, M. M. C.",id_base_creator;id_base_author
id_creator_1329,"Yi, Q.",id_base_creator;id_base_author
id_creator_1330,"Acosta-MIchlik, L.",id_base_creator;id_base_author
id_creator_1331,"Olejnik, J.",id_base_creator;id_base_author
id_creator_1332,"Seroussi, H.",id_base_creator;id_base_author
id_creator_1333,"Zavala, M. A.",id_base_creator;id_base_author
id_creator_1334,"Alcamo, J.",id_base_creator;id_base_author
id_creator_1335,"Hubacek, K.",id_base_creator;id_base_author
id_creator_1336,"Dahinden, U.",id_base_creator;id_base_author
id_creator_1337,"Goldfarb, L.",id_base_creator;id_base_author
id_creator_1338,"Belder, E. den",id_base_creator;id_base_author
id_creator_1339,"Genty, B.",id_base_creator;id_base_author
id_creator_1340,"Rachko, P.",id_base_creator;id_base_author
id_creator_1341,"Schultes, A.",id_base_creator;id_base_author
id_creator_1342,"Von Randow,  R. C. S.",id_base_creator;id_base_author
id_creator_11470,"Rehm, W.",id_base_creator;id_base_author;id_base_editor
id_creator_1344,"Garg, K. K.",id_base_creator;id_base_author
id_creator_1345,"Kemp-Benedict, E.",id_base_creator;id_base_author
id_creator_1346,"Pilifosova, O.",id_base_creator;id_base_author
id_creator_1347,"Waha, K.",id_base_creator;id_base_author
id_creator_1348,"Pińskwar, I.",id_base_creator;id_base_author
id_creator_1349,"Schmah, T.",id_base_creator;id_base_author
id_creator_1350,"McAllister, M.",id_base_creator;id_base_author
id_creator_11471,"Innes, J.",id_base_creator;id_base_author;id_base_editor
id_creator_1352,"Hodbod, J.",id_base_creator;id_base_author
id_creator_1353,"Rockstrom, J.",id_base_creator;id_base_author
id_creator_1354,"Veroustraete, F.",id_base_creator;id_base_author
id_creator_1355,"Geden, O.",id_base_creator;id_base_author
id_creator_1356,"Ascarrunz, N.",id_base_creator;id_base_author
id_creator_1357,"Franko, U.",id_base_creator;id_base_author
id_creator_1358,"Yan, L.",id_base_creator;id_base_author
id_creator_1359,"van der Zwaan,  B.",id_base_creator;id_base_author
id_creator_1360,"Popp, A.",id_base_creator;id_base_author
id_creator_11483,"Moss, R.",id_base_creator;id_base_author;id_base_editor
id_creator_1362,"Eugenio, J. M. A.",id_base_creator;id_base_author
id_creator_11485,"Molina, M.",id_base_creator;id_base_author;id_base_editor
id_creator_1364,"Schmidt, K.",id_base_creator;id_base_author
id_creator_1365,"Bernhofer, C.",id_base_creator;id_base_author
id_creator_1366,"Krägenow, T.",id_base_creator;id_base_author
id_creator_1367,"Pirttioja, N.",id_base_creator;id_base_author
id_creator_1368,"Plietzsch, A.",id_base_creator;id_base_author
id_creator_1369,"Menichetti, E.",id_base_creator;id_base_author
id_creator_1370,"Burgess, N. D.",id_base_creator;id_base_author
id_creator_1371,"Martens, W.J.M.",id_base_creator;id_base_author
id_creator_11498,"Schanze, J.",id_base_creator;id_base_author;id_base_editor
id_creator_1373,"Roosaare, J.",id_base_creator;id_base_author
id_creator_1374,"Brunelle, T.",id_base_creator;id_base_author
id_creator_1375,"Wilson, E. J.",id_base_creator;id_base_author
id_creator_1376,"Ragwitz, M.",id_base_creator;id_base_author
id_creator_1377,"Wang, D.",id_base_creator;id_base_author
id_creator_1378,"Büscher, D.",id_base_creator;id_base_author
id_creator_1379,"Richter, Daniel deB.",id_base_creator;id_base_author
id_creator_1380,"Lassaletta, L.",id_base_creator;id_base_author
id_creator_1381,"Sim, S.",id_base_creator;id_base_author
id_creator_1382,"Khoyetskyy, P.",id_base_creator;id_base_author
id_creator_1383,"Hendy, E.",id_base_creator;id_base_author
id_creator_1384,"Domptail, S.",id_base_creator;id_base_author
id_creator_1385,"Cannell, M.G.R.",id_base_creator;id_base_author
id_creator_1386,"Christensen, N. L.",id_base_creator;id_base_author
id_creator_1387,"Woth, K.",id_base_creator;id_base_author
id_creator_1388,"Semenov, M. A.",id_base_creator;id_base_author
id_creator_1389,"Ben-Jacob, E.",id_base_creator;id_base_author
id_creator_1390,"Seymour, C.",id_base_creator;id_base_author
id_creator_1391,"Kleis, K.",id_base_creator;id_base_author
id_creator_1392,"Costa, H.",id_base_creator;id_base_author
id_creator_1393,"Högner, K.",id_base_creator;id_base_author
id_creator_1394,"Pablo-Martí, F.",id_base_creator;id_base_author
id_creator_1395,"Sano, F.",id_base_creator;id_base_author
id_creator_1396,"Brook, B.",id_base_creator;id_base_author
id_creator_1397,"Schumacher, K.",id_base_creator;id_base_author
id_creator_1398,"Arets, E.J.M.M.",id_base_creator;id_base_author
id_creator_1399,"Yin, J.",id_base_creator;id_base_author
id_creator_11515,"Daschkeit, A.",id_base_creator;id_base_author;id_base_editor
id_creator_1401,"Hurtt, G. C.",id_base_creator;id_base_author
id_creator_1402,"Keeler, A.",id_base_creator;id_base_author
id_creator_1403,"Pütz, M.",id_base_creator;id_base_author
id_creator_1404,"Marcus, P. S.",id_base_creator;id_base_author
id_creator_1405,"Bretthauer, G.",id_base_creator;id_base_author
id_creator_1406,"Ventrella, D.",id_base_creator;id_base_author
id_creator_11518,"Lenton, T.",id_base_creator;id_base_author;id_base_editor
id_creator_11520,"Valkering, P.",id_base_creator;id_base_author;id_base_editor
id_creator_11521,"Su, B.",id_base_creator;id_base_author;id_base_editor
id_creator_1410,"Pavel, N. I.",id_base_creator;id_base_author
id_creator_1411,"Dominic, A. R.",id_base_creator;id_base_author
id_creator_1412,"Leckebusch, G. L.",id_base_creator;id_base_author
id_creator_1413,"Benestad, R.",id_base_creator;id_base_author
id_creator_11526,"Downing, T. E.",id_base_creator;id_base_author;id_base_editor
id_creator_1415,"Elmer, F.",id_base_creator;id_base_author
id_creator_1416,"Ruddell, D.",id_base_creator;id_base_author
id_creator_1417,"DeLucia, E.",id_base_creator;id_base_author
id_creator_11530,"Simonis, U.E.",id_base_creator;id_base_author;id_base_editor
id_creator_1419,"Müller, D.I.",id_base_creator;id_base_author
id_creator_1420,"Haanpää, S.",id_base_creator;id_base_author
id_creator_1421,"Baiocchi, G.",id_base_creator;id_base_author
id_creator_1422,"Volkholz, J.",id_base_creator;id_base_author
id_creator_1423,"Orr, J.",id_base_creator;id_base_author
id_creator_1424,"Searchinger, T.",id_base_creator;id_base_author
id_creator_1425,"Olonscheck, M.",id_base_creator;id_base_author
id_creator_1426,"Muscheler, R.",id_base_creator;id_base_author
id_creator_1427,"Thiemann, H.",id_base_creator;id_base_author
id_creator_1428,"Peng, S.",id_base_creator;id_base_author
id_creator_1429,"Wiggering, H.",id_base_creator;id_base_author
id_creator_1430,"Kartha, S.",id_base_creator;id_base_author
id_creator_1431,"Kamimoto, M.",id_base_creator;id_base_author
id_creator_1432,"Teng, H.",id_base_creator;id_base_author
id_creator_1433,"Willis, S. G.",id_base_creator;id_base_author
id_creator_1434,"Jacob, J.",id_base_creator;id_base_author
id_creator_1435,"Patiño-Echeverri, D.",id_base_creator;id_base_author
id_creator_1436,"Dolman, A. J.",id_base_creator;id_base_author
id_creator_1437,"Wengen, G.",id_base_creator;id_base_author
id_creator_1438,"Boucher, O.",id_base_creator;id_base_author
id_creator_1439,"Sanna, M.",id_base_creator;id_base_author
id_creator_11541,"Belykh, I.",id_base_creator;id_base_author;id_base_editor
id_creator_1441,"Lexer, M.J.",id_base_creator;id_base_author
id_creator_1442,"Rust, H. W.",id_base_creator;id_base_author
id_creator_1443,"Jeffery, M. L.",id_base_creator;id_base_author
id_creator_1444,"Murali, K.",id_base_creator;id_base_author
id_creator_1445,"Dawson, R. J.",id_base_creator;id_base_author
id_creator_1446,"Huang, S.",id_base_creator;id_base_author
id_creator_11547,"Grubler, A.",id_base_creator;id_base_author;id_base_editor
id_creator_1448,"Kaasschieter, E. F.",id_base_creator;id_base_author
id_creator_11548,"Macau, E. E. N.",id_base_creator;id_base_author;id_base_editor
id_creator_1450,"Fröhle, P.",id_base_creator;id_base_author
id_creator_1451,"Nogués, S.",id_base_creator;id_base_author
id_creator_1452,"Reineking, B.",id_base_creator;id_base_author
id_creator_1453,"Mäeklä, A.",id_base_creator;id_base_author
id_creator_1454,"Gallati, J. A.",id_base_creator;id_base_author
id_creator_11550,"Pereira, H. M.",id_base_creator;id_base_author;id_base_editor
id_creator_1456,"Cain, M.",id_base_creator;id_base_author
id_creator_1457,"Strugnell, N.",id_base_creator;id_base_author
id_creator_1458,"Mayle, M.",id_base_creator;id_base_author
id_creator_1459,"Gill, A. M.",id_base_creator;id_base_author
id_creator_1460,"Rommel, K.",id_base_creator;id_base_author
id_creator_1461,"Purvis, A.",id_base_creator;id_base_author
id_creator_1462,"Greisberger, H.",id_base_creator;id_base_author
id_creator_1463,"Mehner, T.",id_base_creator;id_base_author
id_creator_1464,"Spessa, A.",id_base_creator;id_base_author
id_creator_1465,"Heuberger, C.",id_base_creator;id_base_author
id_creator_1466,"Hajat, S.",id_base_creator;id_base_author
id_creator_1467,"Dosio, A.",id_base_creator;id_base_author
id_creator_1468,"Harmsen, M. J. H. M.",id_base_creator;id_base_author
id_creator_1469,"Hegger, D. L. T.",id_base_creator;id_base_author
id_creator_1470,"Denvil, S.",id_base_creator;id_base_author
id_creator_1471,"Peron, Thomas",id_base_creator;id_base_author
id_creator_1472,"Marschinski, M.",id_base_creator;id_base_author
id_creator_1473,"Moel, H. de",id_base_creator;id_base_author
id_creator_1474,"Jin, N.-D.",id_base_creator;id_base_author
id_creator_1475,"van Leeuwen,  P.",id_base_creator;id_base_author
id_creator_1476,"Boelee, E.",id_base_creator;id_base_author
id_creator_1477,"Flach, M.",id_base_creator;id_base_author
id_creator_1478,"Kayler, Z.",id_base_creator;id_base_author
id_creator_11570,"Leeuw, S. van der",id_base_creator;id_base_author;id_base_editor
id_creator_1480,"Guo, J.",id_base_creator;id_base_author
id_creator_1481,"Iyer, G.",id_base_creator;id_base_author
id_creator_1482,"Schramm, M.",id_base_creator;id_base_author
id_creator_1483,"Martinelli, L. A.",id_base_creator;id_base_author
id_creator_1484,"Ozturk, U.",id_base_creator;id_base_author
id_creator_1485,"Hamburg, S.P.",id_base_creator;id_base_author
id_creator_1486,"Wong, W. K.",id_base_creator;id_base_author
id_creator_1487,"Mikusky, E.",id_base_creator;id_base_author
id_creator_1488,"Beck, U.",id_base_creator;id_base_author
id_creator_1489,"Strohbach, M.",id_base_creator;id_base_author
id_creator_1490,"Kurniawan, T.",id_base_creator;id_base_author
id_creator_1491,"Eschenbach, A.",id_base_creator;id_base_author
id_creator_11579,"Mäkelä, A.",id_base_creator;id_base_author;id_base_editor
id_creator_1493,"Prahl, B. F.",id_base_creator;id_base_author
id_creator_1494,"Thomson, R.",id_base_creator;id_base_author
id_creator_1495,"Boer, R.",id_base_creator;id_base_author
id_creator_1496,"Jung, M.",id_base_creator;id_base_author
id_creator_1497,"Habermehl, S.",id_base_creator;id_base_author
id_creator_11586,"Jaeger, J.",id_base_creator;id_base_author;id_base_editor
id_creator_1499,"Dekker, M.",id_base_creator;id_base_author
id_creator_1500,"Cameron, D.",id_base_creator;id_base_author
id_creator_1501,"Nadler, A.",id_base_creator;id_base_author
id_creator_1502,"Martínková, M.",id_base_creator;id_base_author
id_creator_1503,"Zimmermann, A.",id_base_creator;id_base_author
id_creator_11593,"Murawski, A.",id_base_creator;id_base_author;id_base_editor
id_creator_1505,"Saparin, P.",id_base_creator;id_base_author
id_creator_1506,"Kern, J.",id_base_creator;id_base_author
id_creator_1507,"Brito, M.",id_base_creator;id_base_author
id_creator_1508,"Yanchuk, S.",id_base_creator;id_base_author
id_creator_1509,"Dubash, N. K.",id_base_creator;id_base_author
id_creator_1510,"McDonald, A. J.",id_base_creator;id_base_author
id_creator_1511,"Screen, J. A.",id_base_creator;id_base_author
id_creator_1512,"Holttinen, H.",id_base_creator;id_base_author
id_creator_1513,"Powell, J.",id_base_creator;id_base_author
id_creator_1514,"Mwonga, S.",id_base_creator;id_base_author
id_creator_11599,"Hoffmann, A.",id_base_creator;id_base_author;id_base_editor
id_creator_1516,"Ludig, S.",id_base_creator;id_base_author
id_creator_1517,"Schüwer, D.",id_base_creator;id_base_author
id_creator_1518,"Daioglou, V.",id_base_creator;id_base_author
id_creator_1519,"Rafique, R.",id_base_creator;id_base_author
id_creator_1520,"de la Rúa,  C.",id_base_creator;id_base_author
id_creator_1521,"Stripple, J.",id_base_creator;id_base_author
id_creator_1522,"Ford, R.",id_base_creator;id_base_author
id_creator_1523,"Batista, A. M.",id_base_creator;id_base_author
id_creator_1524,"Kleiner, Thomas",id_base_creator;id_base_author
id_creator_1525,"Lambin, E.F.",id_base_creator;id_base_author
id_creator_1526,"Bhattacharya, S. C.",id_base_creator;id_base_author
id_creator_1527,"Haberle, S.",id_base_creator;id_base_author
id_creator_1528,"Hu, A.",id_base_creator;id_base_author
id_creator_1529,"Hare, W. L.",id_base_creator;id_base_author
id_creator_1530,"Piani, C.",id_base_creator;id_base_author
id_creator_1531,"Ziervogel, G.",id_base_creator;id_base_author
id_creator_1532,"Gowing, J.",id_base_creator;id_base_author
id_creator_1533,"Hellmann, F.",id_base_creator;id_base_author
id_creator_1534,"Holland, D.",id_base_creator;id_base_author
id_creator_11612,"Lange, M.",id_base_creator;id_base_author;id_base_editor
id_creator_1536,"Bousquet, P.",id_base_creator;id_base_author
id_creator_1537,"Vajjhala, S.",id_base_creator;id_base_author
id_creator_1538,"Hafner, A.",id_base_creator;id_base_author
id_creator_1539,"Broeke, M. R. van den",id_base_creator;id_base_author
id_creator_1540,"Grote, G.",id_base_creator;id_base_author
id_creator_1541,"Blanco, R. T.",id_base_creator;id_base_author
id_creator_1542,"Goldammer, J.G.",id_base_creator;id_base_author
id_creator_1543,"Tuinstra, W.",id_base_creator;id_base_author
id_creator_1544,"Caldez, N.",id_base_creator;id_base_author
id_creator_1545,"Graczyk, D.",id_base_creator;id_base_author
